;Unnamed: 0.1;Unnamed: 0;participant;list;item;condition_id;verbclass;reference;NP1gender;prompt;cont;analyzable;word_order;anaphor_type;pers;name;filter_$;type;NP1;NP2;Koreferenz;Anaphorische Form;verb;AbstConc;Arou;IMG;Val
968;968;968;1017.0;1.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie nicht damit gerechnet hat, dass er ihre Kunst mögen würde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone;NP2;personal;erstaunte;2.904;4.992;2.843;5.766
969;969;969;1040.0;1.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie überhaupt nicht damit gerechnet hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone;NP2;personal;erstaunte;2.904;4.992;2.843;5.766
970;970;970;1042.0;5.0;31.0;7.0;se;object;m;Julian erstaunte Simone auf das Heftigste, weil;sie keine Ahnung hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Julian;Simone;NP2;personal;erstaunte;2.904;4.992;2.843;5.766
971;971;971;109.0;5.0;32.0;6.0;se;object;f;Janina faszinierte Steffen ganz und gar, weil;er von ihrer süßen Art angetan war;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
972;972;972;1015.0;5.0;32.0;6.0;se;object;f;Janina faszinierte Steffen ganz und gar, weil;er von ihrer blauen Haarfarbe fasziniert war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
973;973;973;1018.0;1.0;32.0;6.0;se;object;f;Janina faszinierte Steffen ganz und gar, weil;er ihrem Charme nicht widerstehen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
974;974;974;1040.0;1.0;32.0;6.0;se;object;f;Janina faszinierte Steffen ganz und gar, weil;er von nichts anderen mehr sprach;5.0;so;pers;1.0;0.0;Selected;Experiment;Janina;Steffen;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
975;975;975;104.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie sich sehr für andere Kulturen interessiert.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
976;976;976;105.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie bisher noch nie von einem Jungen zum Essen ausgeführt wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
977;977;977;108.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie viele Interessen mit ihm teilte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
978;978;978;1011.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie noch nie einen so schönen Mann gesehen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
979;979;979;1016.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie seine Dichtkunst so toll fand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
980;980;980;1021.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie noch nie so einen Kerl kennen gelernt hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
981;981;981;1022.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie einsam war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
982;982;982;1023.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie ihn mochte;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
983;983;983;1027.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie noch nie so einen schönen Mann wie Kevin gesehen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
984;984;984;1031.0;6.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;ihr seine Ausdrucksweise gefiel.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;;;faszinierte;3.478;6.425;4.633;6.477
985;985;985;1038.0;2.0;32.0;7.0;se;object;m;Kevin faszinierte Sonja ganz und gar, weil;sie seine Denkweise bemerkenswert fand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kevin;Sonja;NP2;personal;faszinierte;3.478;6.425;4.633;6.477
986;986;986;104.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er sie schön findet.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
987;987;987;105.0;2.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er bisher noch keine Idee hatte, was er seiner Familie zu Weihnachten schenken könnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
988;988;988;108.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er noch nie jemanden wie sie kennengelernt hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
989;989;989;1011.0;2.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er das nicht kannte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
990;990;990;1016.0;2.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er noch nie einen so eleganten Gang gesehen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
991;991;991;1021.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er so etwas noch nie gehört hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
992;992;992;1023.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er etwas tolles an ihr sah;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
993;993;993;1027.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er von ihrer Art fasziniert war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
994;994;994;1031.0;6.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er sich in seine Kindheit zurückversetzt fühlte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
995;995;995;1038.0;2.0;33.0;6.0;se;object;f;Jasmin inspirierte Stephan auf wundersame Art und Weise, weil;er vorher keine Vorstellung für seine Zukunft gehabt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jasmin;Stephan;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
996;996;996;1019.0;7.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;sie bisher ideenlos gewesen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kilian;Sophie;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
997;997;997;1029.0;7.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;sie nach genau einer solchen Person gesucht hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kilian;Sophie;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
998;998;998;1036.0;3.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;sie durch ihn auf eine Idee für einen neuen Roman kam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Kilian;Sophie;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
999;999;999;1037.0;7.0;33.0;7.0;se;object;m;Kilian inspirierte Sophie auf wundersame Art und Weise, weil;sie daraufhin wieder malen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Kilian;Sophie;NP2;personal;inspirierte;3.904;4.823;4.537;8.202
1000;1000;1000;1013.0;3.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er oft versuchte mit ihr zu flirten, sie jdoch nicht interessiert schien.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1001;1001;1001;1014.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er sie einfach nicht verstand.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1002;1002;1002;1019.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er einfach nicht mit ihrer großen Nase klarkam;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1003;1003;1003;1024.0;3.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er nicht wusste was sie will.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1004;1004;1004;1026.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er sie nicht einschätzen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1005;1005;1005;1029.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er aus ihr einfach nicht schlau wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1006;1006;1006;1036.0;3.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er sich ihr Verhalten einfach nicht erklären konnte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1007;1007;1007;1037.0;7.0;34.0;6.0;se;object;f;Jennifer irritierte Sven schon seit Jahren, weil;er so leicht zu irritieren war;5.0;so;pers;1.0;0.0;Selected;Experiment;Jennifer;Sven;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1008;1008;1008;1028.0;8.0;34.0;7.0;se;object;m;Klaus irritierte Stefanie schon seit Jahren, weil;sie von seinem lauten Schmatzen immer so genervt war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Klaus;Stefanie;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1009;1009;1009;1030.0;4.0;34.0;7.0;se;object;m;Klaus irritierte Stefanie schon seit Jahren, weil;sie nicht mit seiner Art zurecht kam.;5.0;so;pers;1.0;0.0;Selected;Experiment;Klaus;Stefanie;NP2;personal;irritierte;3.072;4.57;3.648;4.203
1010;1010;1010;101.0;8.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;er sich nicht für das interessierte, was sie zu erzählen hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1011;1011;1011;1025.0;4.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;weil er sich für sie nicht interessierte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1012;1012;1012;1030.0;4.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;er eigentlich längst WoW spielen wollte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1013;1013;1013;1032.0;8.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;er lieber fernsehen wollte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1014;1014;1014;1034.0;8.0;35.0;6.0;se;object;f;Jessica langweilte Thomas ganz fürchterlich, weil;er mit ihr nicht interagieren und ins Gespräch kommen wollte;5.0;so;pers;1.0;0.0;Selected;Experiment;Jessica;Thomas;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1015;1015;1015;109.0;5.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie mit seiner Art nichts anfangen konnte;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1016;1016;1016;1015.0;5.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie keine Lust hatte, ihm zuzuhören.;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1017;1017;1017;1017.0;1.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;für sie das Gesprächsthema in eine komplett andere Richtung lief, wie sie sich erhofft hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella;;;langweilte;3.186;4.509;5.049;2.818
1018;1018;1018;1018.0;1.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie sich über wichtigere Dinge austauschen wollte;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1019;1019;1019;1020.0;1.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie mehr erwartet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1020;1020;1020;1039.0;5.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie lieber fersehen wollte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1021;1021;1021;1040.0;1.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie das überhaupt nicht interessierte;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1022;1022;1022;1042.0;5.0;35.0;7.0;se;object;m;Lars langweilte Stella ganz fürchterlich, weil;sie kein Bock mehr auf nichts hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Lars;Stella;NP2;personal;langweilte;3.186;4.509;5.049;2.818
1023;1023;1023;106.0;5.0;36.0;6.0;se;object;f;Johanna schockierte Timo auf eine grausame Art und Weise, weil;er es einfach verdient hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Johanna;Timo;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1024;1024;1024;109.0;5.0;36.0;6.0;se;object;f;Johanna schockierte Timo auf eine grausame Art und Weise, weil;er selbst mal in einer solchen Situzation gewesen ist;5.0;so;pers;1.0;0.0;Selected;Experiment;Johanna;Timo;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1025;1025;1025;1039.0;5.0;36.0;6.0;se;object;f;Johanna schockierte Timo auf eine grausame Art und Weise, weil;er sich das nie erträumt hätte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Johanna;Timo;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1026;1026;1026;104.0;6.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie ihn letzte Woche einen Streich gespielt hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1027;1027;1027;105.0;2.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie mit dieser Nachricht niemals gerechnet hätte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1028;1028;1028;108.0;6.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie Horrorkabinetts hasste und er sie durch eines führte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1029;1029;1029;1011.0;2.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie dies nicht erwartet hätte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1030;1030;1030;1016.0;2.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie ihn mit einem Wolfsfell bekleidet durch den Wald springen sah.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1031;1031;1031;1021.0;6.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie erfuhr, dass er ihre Mutter liebte;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1032;1032;1032;1022.0;2.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie nie dachte, dass er sie schlagen würde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1033;1033;1033;1023.0;6.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie einfühlsam war;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1034;1034;1034;1027.0;6.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie von ihm geohrfeigt wurde.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1035;1035;1035;1031.0;6.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie große Angst vor Spinnen hat.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1036;1036;1036;1038.0;2.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie gedacht hatte, dass er ihr bei ihrem Projekt hilft.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1037;1037;1037;1041.0;6.0;36.0;7.0;se;object;m;Leonhard schockierte Svenja auf eine grausame Art und Weise, weil;sie mit so viel Aggression nicht gerechnet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leonhard;Svenja;NP2;personal;schockierte;3.378;8.317;4.674;3.311
1038;1038;1038;104.0;6.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;er sich leicht von seine Arbeit durch Geräusche ablenken lässt.;5.0;so;pers;1.0;0.0;Selected;Experiment;Judith;Tobias;NP2;personal;störte;3.181;4.411;4.072;3.214
1039;1039;1039;105.0;2.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;er am lernen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Judith;Tobias;NP2;personal;störte;3.181;4.411;4.072;3.214
1040;1040;1040;1011.0;2.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;er beschäftigt war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Judith;Tobias;NP2;personal;störte;3.181;4.411;4.072;3.214
1041;1041;1041;1016.0;2.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;er gerade Klavier spielte, als sie im Zimmer darüber die Vase zerbrach.;5.0;so;pers;1.0;0.0;Selected;Experiment;Judith;Tobias;NP2;personal;störte;3.181;4.411;4.072;3.214
1042;1042;1042;1021.0;6.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;er gerade Computer spielte;5.0;so;pers;1.0;0.0;Selected;Experiment;Judith;Tobias;NP2;personal;störte;3.181;4.411;4.072;3.214
1043;1043;1043;1023.0;6.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;er gerade telefonierte;5.0;so;pers;1.0;0.0;Selected;Experiment;Judith;Tobias;NP2;personal;störte;3.181;4.411;4.072;3.214
1044;1044;1044;1041.0;6.0;37.0;6.0;se;object;f;Judith störte Tobias, ohne es zu wollen, weil;er ein Sensibelchen ist.;5.0;so;pers;1.0;0.0;Selected;Experiment;Judith;Tobias;NP2;personal;störte;3.181;4.411;4.072;3.214
1045;1045;1045;107.0;3.0;37.0;7.0;se;object;m;Leon störte Valeria, ohne es zu wollen, weil;sie eigentlich alleine sein wollte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leon;Valeria;NP2;personal;störte;3.181;4.411;4.072;3.214
1046;1046;1046;1013.0;3.0;37.0;7.0;se;object;m;Leon störte Valeria, ohne es zu wollen, weil;sie vertieft am lernen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leon;Valeria;NP2;personal;störte;3.181;4.411;4.072;3.214
1047;1047;1047;1026.0;7.0;37.0;7.0;se;object;m;Leon störte Valeria, ohne es zu wollen, weil;sie sich schnell ablenken ließ;5.0;so;pers;1.0;0.0;Selected;Experiment;Leon;Valeria;NP2;personal;störte;3.181;4.411;4.072;3.214
1048;1048;1048;1029.0;7.0;37.0;7.0;se;object;m;Leon störte Valeria, ohne es zu wollen, weil;sie sehr leicht abzulenken war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leon;Valeria;NP2;personal;störte;3.181;4.411;4.072;3.214
1049;1049;1049;1036.0;3.0;37.0;7.0;se;object;m;Leon störte Valeria, ohne es zu wollen, weil;sie eigentlich lieber allein gelassen werden wollte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Leon;Valeria;NP2;personal;störte;3.181;4.411;4.072;3.214
1050;1050;1050;107.0;3.0;38.0;6.0;se;object;f;Julia überraschte Tom vor ein paar Minuten, weil;er nicht mit Besuch gerechnet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Julia;Tom;NP2;personal;überraschte;3.464;5.632;3.647;6.465
1051;1051;1051;1014.0;7.0;38.0;6.0;se;object;f;Julia überraschte Tom vor ein paar Minuten, weil;er gerade erst von der Arbeit gekommen war.;5.0;so;pers;1.0;0.0;Selected;Experiment;Julia;Tom;NP2;personal;überraschte;3.464;5.632;3.647;6.465
1052;1052;1052;1024.0;3.0;38.0;6.0;se;object;f;Julia überraschte Tom vor ein paar Minuten, weil;er nicht ein Geschenk erwartet hatte.;5.0;so;pers;1.0;0.0;Selected;Experiment;Julia;Tom;NP2;personal;überraschte;3.464;5.632;3.647;6.465
1053;1053;1053;1026.0;7.0;38.0;6.0;se;object;f;Julia überraschte Tom vor ein paar Minuten, weil;er nicht mit einem Antrag gerechnet hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Julia;Tom;NP2;personal;überraschte;3.464;5.632;3.647;6.465
1054;1054;1054;101.0;8.0;38.0;7.0;se;object;m;Linus überraschte Vera vor ein paar Minuten, weil;sie nicht mit seiner vorzeitigen Ankunft rechnete.;5.0;so;pers;1.0;0.0;Selected;Experiment;Linus;Vera;NP2;personal;überraschte;3.464;5.632;3.647;6.465
1055;1055;1055;1025.0;4.0;38.0;7.0;se;object;m;Linus überraschte Vera vor ein paar Minuten, weil;sie ihn so früh nicht erwartet hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Linus;Vera;NP2;personal;überraschte;3.464;5.632;3.647;6.465
1056;1056;1056;1032.0;8.0;38.0;7.0;se;object;m;Linus überraschte Vera vor ein paar Minuten, weil;sie GEburtstag hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Linus;Vera;NP2;personal;überraschte;3.464;5.632;3.647;6.465
1057;1057;1057;1033.0;4.0;38.0;7.0;se;object;m;Linus überraschte Vera vor ein paar Minuten, weil;sie ihn vor ihrer Wohnung getroffen hatte;5.0;so;pers;1.0;0.0;Selected;Experiment;Linus;Vera;NP2;personal;überraschte;3.464;5.632;3.647;6.465
