index;Participant;List;alter;geschlecht;händigkeit;aufgewachsen;wohnhaft_2020;weietere_MS;AMLaP;Part_Sex;Trial;Item;Time;Subexperiment;Condition;Verb;presumed_bias;NP1_gender;NP2_gender;Verbtyp;Connective;Prompt;Continuation;Analysierbar;Anzahl_Ana;Wortstellung;Koref_erste_ama;bias;congruency;Form;personalpronomen;Einbettung;stelle_1;kasusidentisch;anapher_folgt_unmittelbar_auf_konnektor;peronalpronomen_folgt_unmittelbar_auf_konnektor;filter_$;Zufallsreihenfolge;UrsprünglicheReihenfolge;filter_mit_gefallen;Continuation_Item;prompt;np1gender;NP1;NP2;verbclass;verb;RunCondition;Human;ChatGPT
1280;307;3;18;female;rechts;70174;72074;keine;nein;female;95;16;15605285700372;2;sodass_se_fm;entzücken;object; f; m;se; sodass; Stefanie entzückte Dennis, sodass ...;er ihr ein Stück Kuchen gab;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;531;1310;Selected;293;Stefanie entzückte Dennis, sodass; f;Stefanie;Dennis;se;entzückte;1;er ihr ein Stück Kuchen gab;er völlig sprachlos war.
267;101;1;26;female;rechts;81479;72070;keine;ja;female;24;5;1560438600256;2;sodass_es_mf;vergöttern;subject; m; f;es; sodass; Tim vergötterte Martha, sodass ...;sie das spüren konnte.;sinnvoll;eine;so;NP2;Objekt;inkongruent;pers;1;nein;nein;ja;anderes Wort;andere morphosyntaktische Form;Selected;1491;6;Selected;57;Tim vergötterte Martha, sodass; m;Tim;Martha;es;vergötterte;2;sie das spüren konnte.;er alles für sie tun würde, ohne zu zögern.
370;103;1;32;male;rechts;27472;72074;keine;ja;male;43;18;1560546787188;2;weil_es_mf;ekeln sich vor;object; m; f;es; weil; Klaus ekelte sich vor Marie, weil ...;er mit angesehen hatte, wie sie mit einem toten Frosch gespielt hatte;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1760;97;Selected;116;Klaus ekelte sich vor Marie, weil; m;Klaus;Marie;es;ekelte sich vor;3;er mit angesehen hatte, wie sie mit einem toten Frosch gespielt hatte;sie kürzlich Knoblauch gegessen hatte und der Geruch für ihn unangenehm war.
305;101;1;26;female;rechts;81479;72070;keine;ja;female;68;14;15604394193011;2;weil_es_mf;anhimmeln;object; m; f;es; weil; Yannick himmelte Janina an, weil ...;sie ein bezauberndes Lächeln hatte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;745;24;Selected;81;Yannick himmelte Janina an, weil; m;Yannick;Janin;es;himmelte;3;sie ein bezauberndes Lächeln hatte.;sie eine beeindruckende Sängerin war und ihre Ausstrahlung alle in ihren Bann zog.
1893;413;4;29;male;rechts;72108;71032;keine;ja;male;12;18;15605383334025;2;sodass_se_mf;erstaunen;object; m; f;se; sodass; Klaus erstaunte Marie, sodass ...;diese komplett verstummte.;sinnvoll;eine;so;NP2;Objekt;kongruent;prox_dem;0;nein;ja;ja;bias-kongruente Anapher;andere morphosyntaktische Form;Selected;402;2047;Selected;432;Klaus erstaunte Marie, sodass; m;Klaus;Marie;se;erstaunte;1;diese komplett verstummte.;sie einen Moment sprachlos war, bevor sie antwortete.
493;107;1;30;female;rechts;71131;71093;keine;nein;female;97;15;15604160293059;2;weil_es_fm;fürchten;object; f; m;es; weil; Katharina fürchtete Rüdiger, weil ...;er angeblich Frauen sexuell belästigt.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1327;270;Selected;142;Katharina fürchtete Rüdiger, weil; f;Katharina;Rüdiger;es;fürchtete;3;er angeblich Frauen sexuell belästigt.;er unberechenbar und oft sehr aufbrausend war.
291;101;1;26;female;rechts;81479;72070;keine;ja;female;29;6;15604386942039;2;sodass_se_fm;verwirren;object; f; m;se; sodass; Jana verwirrte Daniel, sodass ...;er nicht wusste woran er bei ihr war.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1622;8;Selected;67;Jana verwirrte Daniel, sodass; f;Jana;Daniel;se;verwirrte;1;er nicht wusste woran er bei ihr war.;er nicht wusste, was er als nächstes tun sollte.
289;101;1;26;female;rechts;81479;72070;keine;ja;female;111;5;15604402071899;2;weil_se_fm;bezaubern;subject; f; m;se; weil; Martha bezauberte Tim, weil ...;sie so gut kochen konnte.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;946;36;Selected;65;Martha bezauberte Tim, weil; f;Martha;Tim;se;bezauberte;0;sie so gut kochen konnte.;sie mit ihrem Lächeln und ihrer warmherzigen Art eine unvergleichliche Ausstrahlung hatte.
1775;411;4;26;female;rechts;71642;72074;keine;nein;female;90;18;15604289374322;2;weil_es_fm;ekeln sich vor;object; f; m;es; weil; Marie ekelte sich vor Klaus, weil ...;er mehr als ungern duschte.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1235;1991;Selected;383;Marie ekelte sich vor Klaus, weil; f;Marie;Klaus;es;ekelte sich vor;3;er mehr als ungern duschte.;er immer so schmutzig war und sich nie die Hände wusch.
85;307;3;18;female;rechts;70174;72074;keine;nein;female;54;10;15605281830909;2;sodass_es_fm;achten;subject; f; m;es; sodass; Adele achtete Robin, sodass ...;er ihr einen Blumenstrauß schenkte.;sinnvoll;zwei;os;NP2; ; ;pers;1;nein;ja;ja; ; ;Not Selected;184;1299;Not Selected;10;Adele achtete Robin, sodass; f;Adele;Robin;es;achtete;2;er ihr einen Blumenstrauß schenkte.;sie ihm ihre volle Aufmerksamkeit schenkte.
760;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;110;17;15604629587264;2;weil_se_mf;irritieren;subject; m; f;se; weil; Felix irritierte Marike, weil ...;er müde war.;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1077;637;Selected;171;Felix irritierte Marike, weil; m;Felix;Marike;se;irritierte;0;er müde war.;er widersprüchliche Signale sendete.
1940;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;99;5;15604628049587;2;sodass_es_fm;vergöttern;subject; f; m;es; sodass; Martha vergötterte Tim, sodass ...;er sich geschmeichelt fühlte.;sinnvoll;eine;so;NP2;Objekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;1787;634;Selected;445;Martha vergötterte Tim, sodass; f;Martha;Tim;es;vergötterte;2;er sich geschmeichelt fühlte.;sie alles tat, um ihm zu gefallen.
1258;307;3;18;female;rechts;70174;72074;keine;nein;female;30;2;15605279183162;2;sodass_es_fm;verehren;subject; f; m;es; sodass; Anastasia verehrte Patrick, sodass ...;sie einen schrein errichtete;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;937;1292;Selected;271;Anastasia verehrte Patrick, sodass; f;Anastasia;Patrick;es;verehrte;2;sie einen schrein errichtete;sie bereit war, alles für ihn zu tun.
1263;307;3;18;female;rechts;70174;72074;keine;nein;female;33;5;15605279435078;2;weil_es_fm;vergöttern;object; f; m;es; weil; Martha vergötterte Tim, weil ...;er mutig war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;285;1294;Selected;276;Martha vergötterte Tim, weil; f;Martha;Tim;es;vergötterte;3;er mutig war.;er immer für sie da war und sie sich bei ihm geborgen fühlte.
1773;411;4;26;female;rechts;71642;72074;keine;nein;female;80;16;15604287670424;2;sodass_es_mf;vertrauen;subject; m; f;es; sodass; Dennis vertraute Stefanie, sodass ...;er ihr alle seinen Geheimnisse offenbarte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1826;1988;Selected;381;Dennis vertraute Stefanie, sodass; m;Dennis;Stefanie;es;vertraute;2;er ihr alle seinen Geheimnisse offenbarte.;er ihr seine geheimsten Gedanken anvertraute.
1833;413;4;29;male;rechts;72108;71032;keine;ja;male;54;18;15605397974733;2;weil_es_fm;ekeln sich vor;object; f; m;es; weil; Marie ekelte sich vor Klaus, weil ...;er der Ãœberzeugung war, Kot wäre gut für die Haut.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;ja;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1404;2064;Selected;411;Marie ekelte sich vor Klaus, weil; f;Marie;Klaus;es;ekelte sich vor;3;er der Ãœberzeugung war, Kot wäre gut für die Haut.;er sich tagelang nicht gewaschen hatte.
1888;411;4;26;female;rechts;71642;72074;keine;nein;female;40;9;15604281430388;2;sodass_se_fm;stören;object; f; m;se; sodass; Annemarie störte Malte, sodass ...;dieser es nicht ertragen konnte sie in seiner Nähe zu haben.;sinnvoll;eine;so;NP2;Objekt;kongruent;prox_dem;0;ja;ja;ja;bias-kongruente Anapher;andere morphosyntaktische Form;Selected;220;1973;Selected;427;Annemarie störte Malte, sodass; f;Annemarie;Malte;se;störte;1;dieser es nicht ertragen konnte sie in seiner Nähe zu haben.;er seine Konzentration verlor und seinen Textanfang noch einmal überdenken musste.
835;206;2;19;female;rechts;73432;72072;keine;ja;female;66;2;15605189940515;2;weil_se_fm;faszinieren;subject; f; m;se; weil; Anastasia faszinierte Patrick, weil ...;sie gut tanzen konnte;sinnvoll;eine;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1245;742;Selected;179;Anastasia faszinierte Patrick, weil; f;Anastasia;Patrick;se;faszinierte;0;sie gut tanzen konnte;sie eine geheimnisvolle Ausstrahlung hatte und immer überraschende Geschichten zu erzählen wusste.
758;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;1;15;15604611682192;2;weil_es_mf;fürchten;object; m; f;es; weil; Rüdiger fürchtete Katharina, weil ...;sie sehr unfreundlich ist.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1996;601;Selected;169;Rüdiger fürchtete Katharina, weil; m;Rüdiger;Katharina;es;fürchtete;3;sie sehr unfreundlich ist.;sie ihm stets die Wahrheit unverblümt ins Gesicht sagte.
474;107;1;30;female;rechts;71131;71093;keine;nein;female;40;2;15604146744781;2;sodass_se_fm;faszinieren;object; f; m;se; sodass; Anastasia faszinierte Patrick, sodass ...;er anfing, sie zu mögen.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1894;253;Selected;123;Anastasia faszinierte Patrick, sodass; f;Anastasia;Patrick;se;faszinierte;1;er anfing, sie zu mögen.;er keinen klaren Gedanken mehr fassen konnte.
296;101;1;26;female;rechts;81479;72070;keine;ja;female;69;9;15604394290917;2;sodass_es_mf;hassen;subject; m; f;es; sodass; Malte hasste Annemarie, sodass ...;er sie ignorierte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1431;25;Selected;72;Malte hasste Annemarie, sodass; m;Malte;Annemarie;es;hasste;2;er sie ignorierte.;er sie immer ignorierte, wenn sie im selben Raum waren.
1941;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;38;9;15604619813191;2;weil_se_mf;stören;subject; m; f;se; weil; Malte störte Annemarie, weil ...;sie sich daneben benahm.;sinnvoll;eine;so;NP2;Objekt;inkongruent;pers;1;nein;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;1643;611;Selected;446;Malte störte Annemarie, weil; m;Malte;Annemarie;se;störte;0;sie sich daneben benahm.;er ständig laut Musik hörte.
1035;212;2;30;male;rechts;99192;72108;keine;ja;male;89;10;15604160328904;2;sodass_es_mf;achten;subject; m; f;es; sodass; Robin achtete Adele, sodass ...;er ihr freie Hand ließ.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1046;992;Selected;220;Robin achtete Adele, sodass; m;Robin;Adele;es;achtete;2;er ihr freie Hand ließ.;sie immer Unterstützung und Vertrauen von ihm spürte.
1818;413;4;29;male;rechts;72108;71032;keine;ja;male;43;6;15605393756707;2;weil_es_fm;misstrauen;object; f; m;es; weil; Jana misstraute Daniel, weil ...;er plötzlich mit Geld um sich warf.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1200;2059;Selected;396;Jana misstraute Daniel, weil; f;Jana;Daniel;es;misstraute;3;er plötzlich mit Geld um sich warf.;sie ihn mehrmals beim Lügen ertappt hatte.
104;411;4;26;female;rechts;71642;72074;keine;nein;female;75;12;15604286803876;2;weil_se_fm;amüsieren;subject; f; m;se; weil; Emma amüsierte Fritz, weil ...;er sich immer gut auszudrücken wusste.;sinnvoll;eine;os;NP2; ; ;pers;1;nein;ja;ja; ; ;Not Selected;472;1986;Not Selected;18;Emma amüsierte Fritz, weil; f;Emma;Fritz;se;amüsierte;0;er sich immer gut auszudrücken wusste.;sie ihm eine lustige Geschichte erzählte.
1823;413;4;29;male;rechts;72108;71032;keine;ja;male;68;9;15605402679031;2;weil_es_mf;hassen;object; m; f;es; weil; Malte hasste Annemarie, weil ...;sie ständig beleidigende Bilder von Malte malte.;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;2074;2067;Selected;401;Malte hasste Annemarie, weil; m;Malte;Annemarie;es;hasste;3;sie ständig beleidigende Bilder von Malte malte.;sie ihm immer die Schuld für alles gab, was schiefging.
2076;212;2;30;male;rechts;99192;72108;keine;ja;male;58;13;15604156198097;2;sodass_es_fm;bemitleiden;subject; f; m;es; sodass; Melanie bemitleidete Jacob, sodass ...;dieser zu weinen begann.;sinnvoll;eine;so;NP2;Objekt;inkongruent;prox_dem;0;nein;ja;ja;bias-inkongruente Anapher;andere morphosyntaktische Form;Selected;27;980;Selected;479;Melanie bemitleidete Jacob, sodass; f;Melanie;Jacob;es;bemitleidete;2;dieser zu weinen begann.;sie ihm ihre Hilfe bei seinen Aufgaben anbot.
1909;107;1;30;female;rechts;71131;71093;keine;nein;female;73;6;15604154948763;2;weil_es_mf;misstrauen;object; m; f;es; weil; Daniel misstraute Jana, weil ...;er gehört hatte, dass sie es mit der Wahrheit nicht genau nimmt.;sinnvoll;zwei;so;NP1;Subjekt;inkongruent;pers;1;ja;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;1373;265;Selected;440;Daniel misstraute Jana, weil; m;Daniel;Jana;es;misstraute;3;er gehört hatte, dass sie es mit der Wahrheit nicht genau nimmt.;sie ihn mehrmals belogen hatte.
1821;413;4;29;male;rechts;72108;71032;keine;ja;male;72;7;15605404380047;2;sodass_es_fm;schätzen;subject; f; m;es; sodass; Lena schätzte Oliver, sodass ...;sie ihm beim nächsten Termin in den Mund pinkelte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;722;2069;Selected;399;Lena schätzte Oliver, sodass; f;Lena;Oliver;es;schätzte;2;sie ihm beim nächsten Termin in den Mund pinkelte.;sie ihm bei seinem Projekt half und ihm jederzeit zur Seite stand.
1357;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;27;10;15604134557361;2;weil_se_mf;beeindrucken;subject; m; f;se; weil; Robin beeindruckte Adele, weil ...;er ihr ein 3-Gänge Menü gekocht hat;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1678;1411;Selected;314;Robin beeindruckte Adele, weil; m;Robin;Adele;se;beeindruckte;0;er ihr ein 3-Gänge Menü gekocht hat;er ein virtuoses Klaviersolo spielte.
1352;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;51;6;15604143074027;2;sodass_es_fm;misstrauen;subject; f; m;es; sodass; Jana misstraute Daniel, sodass ...;sie ihm nichts persönliches erzählt.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;759;1420;Selected;309;Jana misstraute Daniel, sodass; f;Jana;Daniel;es;misstraute;2;sie ihm nichts persönliches erzählt.;sie seine Erklärungen stets hinterfragte.
165;212;2;30;male;rechts;99192;72108;keine;ja;male;53;12;15604155682765;2;sodass_se_mf;amüsieren;object; m; f;se; sodass; Fritz amüsierte Emma, sodass ...;beide lachen mussten.;sinnvoll;Plural; ; ; ; ; ; ; ; ; ;anderes Wort;andere morphosyntaktische Form;Not Selected;1157;979;Not Selected;37;Fritz amüsierte Emma, sodass; m;Fritz;Emma;se;amüsierte;1;beide lachen mussten.;sie herzlich lachen musste.
1812;413;4;29;male;rechts;72108;71032;keine;ja;male;44;2;15605394134878;2;weil_es_fm;verehren;object; f; m;es; weil; Anastasia verehrte Patrick, weil ...;er in Wirklichkeit König von Deutschland war.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;683;2060;Selected;390;Anastasia verehrte Patrick, weil; f;Anastasia;Patrick;es;verehrte;3;er in Wirklichkeit König von Deutschland war.;er immer ehrlich und zuverlässig war.
1967;212;2;30;male;rechts;99192;72108;keine;ja;male;49;19;15604155298338;2;weil_es_mf;sorgen sich um;object; m; f;es; weil; Alexander sorgte sich um Alisa, weil ...;er wusste, was geschehen war.;sinnvoll;eine;so;NP1;Subjekt;inkongruent;pers;1;ja;ja;ja;bias-inkongruente Anapher;biasinkongruentes Personalpronomen;Selected;848;976;Selected;460;Alexander sorgte sich um Alisa, weil; m;Alexander;Alisa;es;sorgte sich um;3;er wusste, was geschehen war.;sie in letzter Zeit oft erschöpft wirkte und gesundheitliche Probleme hatte.
480;107;1;30;female;rechts;71131;71093;keine;nein;female;16;5;15604141288119;2;sodass_es_mf;vergöttern;subject; m; f;es; sodass; Tim vergötterte Martha, sodass ...;er ihr 1000 Rosen kaufte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;201;247;Selected;129;Tim vergötterte Martha, sodass; m;Tim;Martha;es;vergötterte;2;er ihr 1000 Rosen kaufte.;er alles dafür tat, um sie glücklich zu machen.
757;203;2;22;female;rechts;71032;72076;Italienisch;ja;female;27;14;1560461807519;2;weil_se_fm;verblüffen;subject; f; m;se; weil; Janina verblüffte Yannick, weil ...;sie ihm ihre heimliche Liebe gestand.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1540;609;Selected;168;Janina verblüffte Yannick, weil; f;Janina;Yannick;se;verblüffte;0;sie ihm ihre heimliche Liebe gestand.;sie alle Antworten zu den kniffligen Fragen kannte.
1359;310;3;19;female;rechts;72639;72639;Rumänisch;nein;female;19;13;15604132335812;2;weil_es_fm;bemitleiden;object; f; m;es; weil; Melanie bemitleidete Jacob, weil ...;er kein Pausenbrot bekommt.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;311;1407;Selected;316;Melanie bemitleidete Jacob, weil; f;Melanie;Jacob;es;bemitleidete;3;er kein Pausenbrot bekommt.;er sich in einer schwierigen Situation befand und keine Unterstützung hatte.
861;206;2;19;female;rechts;73432;72072;keine;ja;female;53;17;1560518881637;2;sodass_es_fm;vermissen;subject; f; m;es; sodass; Marike vermisste Felix, sodass ...;sie ihn besuchen möchte;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;874;738;Selected;205;Marike vermisste Felix, sodass; f;Marike;Felix;es;vermisste;2;sie ihn besuchen möchte;sie ständig an die gemeinsamen Erlebnisse dachte.
1776;411;4;26;female;rechts;71642;72074;keine;nein;female;20;19;15604277676196;2;weil_se_mf;erschüttern;subject; m; f;se; weil; Alexander erschütterte Alisa, weil ...;er sie immer wieder gnadenlos mit der Wahrheit konfrontierte.;sinnvoll;zwei;so;NP1;Subjekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1716;1967;Selected;384;Alexander erschütterte Alisa, weil; m;Alexander;Alisa;se;erschütterte;0;er sie immer wieder gnadenlos mit der Wahrheit konfrontierte.;er ein Geheimnis preisgab, das sie zutiefst betroffen machte.
500;107;1;30;female;rechts;71131;71093;keine;nein;female;27;19;15604143978311;2;sodass_se_mf;erschüttern;object; m; f;se; sodass; Alexander erschütterte Alisa, sodass ...;sie sogleich in Tränen ausbrach.;sinnvoll;eine;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;1542;250;Selected;149;Alexander erschütterte Alisa, sodass; m;Alexander;Alisa;se;erschütterte;1;sie sogleich in Tränen ausbrach.;sie für einen Moment sprachlos war.
858;206;2;19;female;rechts;73432;72072;keine;ja;female;34;16;15605186865279;2;weil_es_fm;vertrauen;object; f; m;es; weil; Stefanie vertraute Dennis, weil ...;er ihr geholfen hatte;sinnvoll;zwei;so;NP2;Objekt;kongruent;pers;1;nein;ja;ja;bias-kongruente Anapher;biaskongruentes Personalpronomen;Selected;73;731;Selected;202;Stefanie vertraute Dennis, weil; f;Stefanie;Dennis;es;vertraute;3;er ihr geholfen hatte;er stets ehrlich und zuverlässig war.
